episode_number,success_episode,failure_episode,episode_reward,episode_step,ego_safety_score,social_safety_score,timelapse
397,False,True,-216,29,1.0,0.8275862068965517,8.477811098098755
398,False,True,-511,322,0.9937888198757764,0.9316770186335404,66.46470808982849
399,False,True,-313,125,0.992,0.928,23.309591054916382
400,False,True,-252,76,0.9868421052631579,0.868421052631579,14.843845844268799
401,False,True,-235,32,1.0,0.96875,6.6877601146698
402,False,True,-330,138,0.9855072463768116,0.9130434782608696,26.691514015197754
403,False,True,-241,65,0.9538461538461538,0.9230769230769231,11.53963303565979
404,False,True,-257,60,0.9666666666666667,0.8833333333333333,10.518809080123901
405,False,True,-255,62,0.967741935483871,0.9838709677419355,10.799268007278442
406,False,True,-218,27,1.0,0.962962962962963,4.703334093093872
407,False,True,-394,203,0.9802955665024631,0.9113300492610837,36.41597294807434
408,False,True,-237,40,1.0,0.925,6.828372001647949
409,False,True,-387,207,0.9806763285024155,0.9323671497584541,37.18601584434509
410,False,True,-269,70,0.9857142857142858,0.9428571428571428,12.556489944458008
411,False,True,-276,84,0.9880952380952381,0.9047619047619048,14.611329078674316
412,True,False,92,143,1.0,0.958041958041958,24.81279492378235
413,False,True,-267,72,0.9861111111111112,0.8611111111111112,14.599332809448242
414,False,True,-234,38,0.9736842105263158,0.9210526315789473,7.203403949737549
415,False,True,-233,36,0.9722222222222222,0.8888888888888888,6.63152003288269
416,False,True,-283,112,1.0,0.9464285714285714,22.448822021484375
417,True,False,71,156,0.9807692307692307,0.9294871794871795,44.608566999435425
418,True,False,155,78,1.0,0.8717948717948718,24.192317962646484
419,False,True,-511,342,0.9883040935672515,0.9181286549707602,70.0614058971405
420,False,True,-328,150,0.98,0.9333333333333333,28.10249090194702
421,False,True,-302,111,1.0,0.990990990990991,19.67094898223877
422,False,True,-255,62,0.9838709677419355,0.8225806451612903,17.94388508796692
423,False,True,-255,79,0.9873417721518988,0.9367088607594937,22.89261293411255
424,False,True,-216,40,0.975,0.825,11.37576699256897
425,False,True,-257,60,1.0,0.8833333333333333,17.865235090255737
426,True,False,23,214,0.9953271028037384,0.9392523364485982,52.316389083862305
427,False,True,-257,53,1.0,0.9622641509433962,9.257123947143555
428,False,True,-291,83,0.9879518072289156,0.963855421686747,16.34336495399475
429,False,True,-296,87,0.9655172413793104,0.9425287356321839,17.117543935775757
430,False,True,-286,111,0.990990990990991,0.954954954954955,21.54240608215332
431,False,True,-229,40,0.975,0.925,8.095213174819946
432,False,True,-313,113,0.9823008849557522,0.9203539823008849,20.703248977661133
433,False,True,-260,74,0.972972972972973,0.8378378378378378,13.008418083190918
434,False,True,-290,78,1.0,0.9358974358974359,13.466813087463379
435,False,True,-445,257,1.0,0.9416342412451362,45.19841814041138
436,False,True,-348,179,0.9888268156424581,0.9888268156424581,32.60567903518677
437,False,True,-432,243,0.9835390946502057,0.934156378600823,43.85130500793457
438,False,True,-210,22,0.9545454545454546,0.8181818181818181,3.9207470417022705
439,False,True,-216,35,0.9428571428571428,0.9142857142857143,5.968074083328247
440,False,True,-381,186,0.9623655913978495,0.9247311827956989,33.39275598526001
441,False,True,-286,86,0.9883720930232558,0.9534883720930233,14.717206954956055
442,False,True,-218,40,1.0,1.0,6.928809881210327
443,False,True,-335,152,0.993421052631579,0.9210526315789473,27.322597980499268
444,False,True,-551,369,0.9728997289972899,0.9322493224932249,68.35372185707092
445,False,True,-328,128,0.953125,0.8828125,24.790019035339355
446,False,True,-331,144,0.9861111111111112,0.9027777777777778,26.448698043823242
447,False,True,-228,45,0.9333333333333333,0.9333333333333333,7.7894909381866455
448,False,True,-241,42,0.9761904761904762,0.9761904761904762,7.293372869491577
449,False,True,-332,133,0.9774436090225564,0.924812030075188,24.71195101737976
450,True,False,-16,248,1.0,0.967741935483871,44.40893197059631
451,False,True,-443,271,0.988929889298893,0.933579335793358,49.43478012084961
452,False,True,-218,32,0.96875,0.875,5.597906112670898
453,False,True,-221,39,0.9743589743589743,0.8717948717948718,7.383587121963501
454,False,True,-277,92,0.9891304347826086,0.967391304347826,16.768481016159058
455,False,True,-240,45,0.9555555555555556,0.9777777777777777,8.062892198562622
456,False,True,-287,89,0.9550561797752809,0.8876404494382022,15.624741077423096
457,False,True,-234,46,0.9782608695652174,0.9130434782608696,7.998584032058716
458,False,True,-250,65,1.0,0.9538461538461538,11.198182106018066
459,False,True,-220,30,0.8333333333333334,0.9333333333333333,5.480802059173584
460,False,True,-530,349,0.9856733524355301,0.9512893982808023,65.41030597686768
461,False,True,-266,73,0.9863013698630136,0.9863013698630136,12.835455179214478
462,False,True,-259,70,0.9857142857142858,0.9714285714285714,13.284162998199463
463,False,True,-351,157,0.9872611464968153,0.9490445859872612,28.741032123565674
464,False,True,-224,38,1.0,0.9210526315789473,7.862066984176636
465,True,False,136,100,1.0,0.91,17.992135047912598
466,False,True,-209,23,1.0,0.9565217391304348,3.8439691066741943
467,False,True,-245,50,1.0,0.96,9.027120113372803
468,True,False,19,212,1.0,0.9198113207547169,40.817343950271606
469,False,True,-360,173,0.9942196531791907,0.8728323699421965,33.24222207069397
470,True,False,94,151,0.9801324503311258,0.9337748344370861,27.654063940048218
471,False,True,-244,45,0.9333333333333333,0.9333333333333333,7.959967851638794
472,True,False,168,73,0.9863013698630136,0.904109589041096,13.777949094772339
473,False,True,-396,196,0.9744897959183674,0.903061224489796,35.03555679321289
474,False,True,-389,201,0.9850746268656716,0.900497512437811,35.601906061172485
475,True,False,159,78,1.0,0.9358974358974359,14.439924955368042
476,False,True,-220,30,0.9666666666666667,0.9333333333333333,5.191699981689453
477,False,True,-231,39,0.9743589743589743,0.9487179487179487,6.728193998336792
478,False,True,-300,98,0.9795918367346939,0.9693877551020408,19.978023052215576
479,False,True,-252,52,0.9423076923076923,0.8653846153846154,10.968432188034058
480,False,True,-244,51,0.9803921568627451,0.8235294117647058,11.05246090888977
481,False,True,-220,44,1.0,0.9772727272727273,9.892761945724487
482,True,False,169,65,0.9846153846153847,0.9692307692307692,14.346181154251099
483,True,False,144,99,1.0,0.9494949494949495,21.318896055221558
484,True,False,42,185,0.9945945945945946,0.9675675675675676,33.553613901138306
485,False,True,-212,25,0.96,0.88,4.434722900390625
486,False,True,-279,87,1.0,0.896551724137931,15.69001293182373
487,False,True,-216,28,0.9642857142857143,0.8928571428571429,4.813186168670654
488,False,True,-220,42,1.0,1.0,7.085920810699463
489,False,True,-214,26,1.0,0.9230769230769231,4.5434229373931885
490,False,True,-259,66,0.9545454545454546,0.9393939393939394,11.567327976226807
491,True,False,139,100,0.99,0.95,17.942062854766846
492,False,True,-238,56,0.9642857142857143,0.9821428571428571,12.987441062927246
493,False,True,-250,62,0.9838709677419355,0.8870967741935484,18.35205602645874
494,False,True,-241,55,0.9818181818181818,0.8909090909090909,16.680963039398193
495,False,True,-248,54,0.9814814814814815,0.9074074074074074,16.223957777023315
496,False,True,-262,75,0.9733333333333334,0.9066666666666666,18.978491067886353
497,False,True,-217,35,0.9428571428571428,0.9714285714285714,6.33097505569458
498,False,True,-251,64,1.0,0.984375,11.933405876159668
499,False,True,-226,46,0.9565217391304348,0.8913043478260869,9.585546016693115
500,False,True,-219,46,0.9565217391304348,0.8695652173913043,9.016199111938477
501,False,True,-216,36,0.9166666666666666,0.9722222222222222,6.139235973358154
502,False,True,-221,36,0.9722222222222222,0.9722222222222222,6.570868968963623
503,False,True,-258,71,0.9859154929577465,0.9577464788732395,13.503245115280151
504,False,True,-212,27,0.8888888888888888,0.962962962962963,4.50565505027771
505,False,True,-322,157,0.9936305732484076,0.9299363057324841,31.15810489654541
506,False,True,-224,40,0.975,0.925,7.026538133621216
507,False,True,-252,84,0.9761904761904762,0.9404761904761905,15.194638013839722
508,False,True,-541,352,0.9971590909090909,0.9460227272727273,68.55370306968689
509,False,True,-243,49,0.9795918367346939,0.8979591836734694,8.759232997894287
510,False,True,-247,67,0.9850746268656716,0.9253731343283582,13.210170030593872
511,False,True,-258,75,0.9733333333333334,0.96,13.062510967254639
512,False,True,-238,47,1.0,0.8297872340425532,8.417922019958496
513,False,True,-210,28,1.0,0.9642857142857143,4.85815691947937
514,True,False,150,88,1.0,0.9318181818181819,15.865542888641357
515,False,True,-249,60,0.9833333333333333,0.9333333333333333,10.60319995880127
516,False,True,-232,50,0.98,0.98,8.870283126831055
517,False,True,-252,67,0.9701492537313433,0.9402985074626866,11.476881980895996
518,False,True,-261,55,1.0,0.9272727272727272,9.50173020362854
519,False,True,-252,71,0.971830985915493,0.9295774647887324,12.709195852279663
520,False,True,-246,78,0.9615384615384616,0.9487179487179487,13.225255966186523
521,False,True,-232,36,0.9722222222222222,0.9166666666666666,6.5248329639434814
522,False,True,-230,43,0.9767441860465116,0.9767441860465116,7.384663820266724
523,False,True,-270,102,0.9901960784313726,0.9313725490196079,17.55498194694519
524,False,True,-235,53,1.0,0.9622641509433962,9.864689111709595
525,False,True,-233,32,0.96875,0.84375,6.091960191726685
526,False,True,-257,69,0.9565217391304348,0.7971014492753623,13.312313079833984
527,False,True,-288,117,0.9829059829059829,0.9145299145299145,20.529979944229126
528,False,True,-228,37,0.9459459459459459,0.8378378378378378,6.927604913711548
529,True,False,116,124,0.9919354838709677,0.9274193548387096,22.499354124069214
530,False,True,-224,37,0.972972972972973,0.8648648648648649,6.689248085021973
531,False,True,-234,36,0.9722222222222222,0.9722222222222222,6.643200874328613
532,True,False,166,69,0.9420289855072463,0.8985507246376812,15.421447992324829
533,False,True,-285,104,0.9807692307692307,0.9134615384615384,22.524550914764404
534,True,False,164,78,1.0,0.9743589743589743,16.0776469707489
535,False,True,-219,41,0.9512195121951219,0.926829268292683,7.128396987915039
536,False,True,-229,56,0.9821428571428571,0.9642857142857143,9.75439715385437
537,False,True,-238,66,0.9848484848484849,0.8939393939393939,13.41235089302063
538,False,True,-210,22,1.0,0.8181818181818181,4.3763158321380615
539,False,True,-274,84,0.9880952380952381,0.9166666666666666,18.37651801109314
540,False,True,-218,41,0.7804878048780488,0.926829268292683,9.441232919692993
541,False,True,-210,30,0.9333333333333333,0.9666666666666667,6.612548828125
542,False,True,-442,253,0.9881422924901185,0.9407114624505929,46.55085206031799
543,True,False,108,134,1.0,0.9402985074626866,23.558175086975098
544,False,True,-229,58,0.9482758620689655,0.8275862068965517,11.393704175949097
545,False,True,-239,56,0.9464285714285714,0.9642857142857143,10.00084400177002
546,False,True,-289,104,0.9807692307692307,0.9230769230769231,20.176274061203003
547,False,True,-247,71,0.971830985915493,0.9295774647887324,14.721415042877197
548,False,True,-304,124,1.0,0.9516129032258065,27.098616123199463
549,False,True,-218,29,1.0,0.896551724137931,5.489497900009155
550,False,True,-250,42,0.9523809523809523,0.9047619047619048,7.314539909362793
551,False,True,-220,42,1.0,0.9523809523809523,7.9514219760894775
552,False,True,-266,88,1.0,0.9886363636363636,17.10105609893799
553,False,True,-254,84,0.9880952380952381,0.9166666666666666,15.934717178344727
554,False,True,-348,148,0.9932432432432432,0.9324324324324325,28.135056972503662
555,False,True,-359,158,0.9810126582278481,0.9367088607594937,30.22316002845764
556,False,True,-347,135,1.0,0.962962962962963,24.543670892715454
557,False,True,-225,37,0.972972972972973,0.8918918918918919,6.969326019287109
558,False,True,-228,63,0.9682539682539683,0.8571428571428572,11.348579168319702
559,False,True,-295,95,0.9789473684210527,0.8842105263157894,18.70188021659851
560,False,True,-216,27,0.962962962962963,0.9259259259259259,4.753652811050415
561,False,True,-233,42,0.9761904761904762,0.9523809523809523,7.310741186141968
562,False,True,-239,64,1.0,0.90625,11.67256212234497
563,False,True,-392,207,0.9903381642512077,0.9710144927536232,38.75791883468628
564,False,True,-220,35,0.9714285714285714,0.8571428571428572,7.290579080581665
565,False,True,-228,32,1.0,0.90625,6.703764915466309
566,True,False,12,220,0.9863636363636363,0.9545454545454546,45.70726299285889
567,True,False,3,240,1.0,0.9625,41.55030107498169
568,False,True,-212,22,0.9545454545454546,0.9545454545454546,3.6231541633605957
569,False,True,-289,113,0.9734513274336283,0.9911504424778761,19.222660064697266
570,False,True,-274,92,0.9565217391304348,0.9021739130434783,16.795372009277344
571,False,True,-279,88,0.9090909090909091,0.8863636363636364,15.646698951721191
572,False,True,-235,66,1.0,1.0,11.498778104782104
573,False,True,-267,109,0.981651376146789,0.8899082568807339,19.632338047027588
574,False,True,-422,218,0.9954128440366973,0.926605504587156,38.25391483306885
575,True,False,92,149,1.0,0.912751677852349,26.057889938354492
576,False,True,-308,109,1.0,0.926605504587156,18.981185913085938
577,False,True,-274,80,0.9875,0.9125,14.211030960083008
578,False,True,-221,39,1.0,0.8717948717948718,6.652864933013916
579,False,True,-253,73,0.9726027397260274,0.9452054794520548,12.905436992645264
580,False,True,-282,102,1.0,0.9705882352941176,17.917426109313965
581,False,True,-213,32,1.0,0.9375,5.7759270668029785
582,False,True,-328,125,1.0,0.92,22.617939949035645
583,True,False,10,232,0.9870689655172413,0.9525862068965517,41.88510704040527
584,False,True,-332,125,0.992,0.928,24.87596583366394
585,False,True,-239,43,0.9767441860465116,0.8837209302325582,7.877496957778931
586,False,True,-283,112,0.9910714285714286,0.9017857142857143,21.34340500831604
587,False,True,-208,23,0.9130434782608696,0.9565217391304348,4.052213907241821
588,True,False,141,94,1.0,0.9468085106382979,17.81169295310974
589,False,True,-221,39,0.8461538461538461,0.7948717948717949,7.231129884719849
590,False,True,-254,75,1.0,0.9466666666666667,14.415932893753052
591,True,False,-17,254,0.9960629921259843,0.937007874015748,44.276352882385254
592,False,True,-254,68,1.0,0.9411764705882353,13.275877952575684
593,False,True,-360,171,1.0,0.9415204678362573,29.94227409362793
594,False,True,-215,31,0.967741935483871,0.967741935483871,5.333888053894043
595,True,False,162,79,1.0,0.9620253164556962,14.044595956802368
596,False,True,-418,236,0.9915254237288136,0.9279661016949152,43.32994198799133
597,False,True,-254,72,0.9861111111111112,0.9583333333333334,12.878359079360962
598,False,True,-271,92,0.9782608695652174,0.967391304347826,16.911520957946777
599,False,True,-224,37,1.0,1.0,7.1181089878082275
600,True,False,55,183,0.9890710382513661,0.9508196721311475,32.373711824417114
601,True,False,144,95,1.0,0.9578947368421052,16.767457008361816
602,False,True,-316,138,1.0,0.9202898550724637,24.56552004814148
603,False,True,-270,73,0.9726027397260274,0.9178082191780822,12.693022012710571
604,False,True,-249,61,0.9836065573770492,0.9180327868852459,11.43352198600769
605,False,True,-217,33,1.0,0.9090909090909091,6.09925103187561
606,False,True,-297,126,0.9920634920634921,0.9126984126984127,22.832540035247803
607,False,True,-207,21,0.8571428571428572,1.0,3.571861982345581
608,False,True,-230,64,0.984375,0.90625,11.777661085128784
609,False,True,-279,85,0.9764705882352941,0.9411764705882353,16.04999589920044
610,False,True,-242,63,0.9682539682539683,0.8888888888888888,11.558454036712646
611,False,True,-218,24,1.0,0.875,4.137003183364868
612,False,True,-293,101,0.9900990099009901,0.9207920792079208,18.80055284500122
613,False,True,-250,68,1.0,0.8823529411764706,12.036548137664795
614,False,True,-280,87,0.9770114942528736,0.9195402298850575,15.553519010543823
615,True,False,159,92,0.9891304347826086,0.967391304347826,16.529407024383545
616,False,True,-219,33,1.0,0.9393939393939394,5.886811971664429
617,False,True,-406,236,1.0,0.9364406779661016,41.71833086013794
618,False,True,-215,28,1.0,0.8571428571428572,5.0749030113220215
619,False,True,-229,47,1.0,0.9361702127659575,8.476451873779297
620,True,False,124,117,0.9743589743589743,0.9658119658119658,20.83418893814087
621,False,True,-219,36,1.0,0.8888888888888888,6.323145866394043
622,True,False,149,87,1.0,0.9540229885057472,15.611564874649048
623,False,True,-295,95,0.9894736842105263,0.968421052631579,16.6700279712677
624,True,False,8,221,0.9909502262443439,0.9683257918552036,38.579160928726196
625,False,True,-241,51,0.9803921568627451,0.9215686274509804,9.754943132400513
626,False,True,-220,38,0.9736842105263158,0.9210526315789473,6.4404778480529785
627,False,True,-372,192,0.984375,0.9479166666666666,33.89074087142944
628,False,True,-244,52,0.9807692307692307,0.9230769230769231,9.662312030792236
629,False,True,-219,43,0.9534883720930233,0.9069767441860466,7.7413458824157715
630,False,True,-356,171,0.9941520467836258,0.9532163742690059,31.474202156066895
631,False,True,-250,54,0.9814814814814815,0.8888888888888888,10.050342798233032
632,False,True,-261,59,0.9830508474576272,0.8983050847457628,11.692878007888794
633,True,False,171,67,1.0,0.9850746268656716,12.351238012313843
634,False,True,-215,25,1.0,0.92,4.321234941482544
635,True,False,143,96,1.0,0.9479166666666666,17.216398000717163
636,False,True,-232,46,1.0,0.9347826086956522,8.87713098526001
637,True,False,176,62,1.0,0.9516129032258065,12.047468900680542
638,False,True,-218,40,0.95,0.975,7.38299298286438
639,True,False,57,181,0.988950276243094,0.9392265193370166,32.828542947769165
640,False,True,-216,43,0.9767441860465116,0.9534883720930233,7.909983158111572
641,False,True,-277,119,0.9747899159663865,0.9243697478991597,21.88999080657959
642,True,False,171,66,1.0,0.9242424242424242,12.193655014038086
643,False,True,-250,61,0.9836065573770492,0.9344262295081968,10.825669050216675
644,False,True,-219,29,0.9655172413793104,0.9655172413793104,5.238142013549805
645,False,True,-238,55,1.0,0.9454545454545454,10.205732107162476
646,False,True,-296,102,1.0,0.8823529411764706,17.80995202064514
647,False,True,-216,36,1.0,0.8611111111111112,6.158041954040527
648,True,False,109,131,0.9847328244274809,0.9312977099236641,24.521287202835083
649,False,True,-222,45,0.9777777777777777,0.9333333333333333,7.7219061851501465
650,True,False,170,64,1.0,0.953125,11.965281963348389
651,False,True,-224,32,1.0,0.875,6.456689119338989
652,True,False,117,119,1.0,0.9243697478991597,21.17207098007202
653,False,True,-320,144,0.9722222222222222,0.8541666666666666,31.332853078842163
654,False,True,-228,41,0.9512195121951219,0.9512195121951219,7.64575982093811
655,True,False,117,122,1.0,0.9426229508196722,21.87137198448181
656,False,True,-266,84,0.9761904761904762,0.9523809523809523,14.79735803604126
657,True,False,159,81,0.9876543209876543,0.962962962962963,14.46315598487854
658,False,True,-222,48,0.9791666666666666,0.9791666666666666,8.517928123474121
659,False,True,-243,67,0.9552238805970149,0.8656716417910448,12.658622980117798
660,False,True,-436,263,1.0,0.9619771863117871,46.46701097488403
661,False,True,-252,83,0.9879518072289156,0.9518072289156626,14.695825099945068
662,False,True,-325,141,0.9858156028368794,0.9361702127659575,24.875545978546143
663,True,False,164,77,1.0,0.974025974025974,13.196213006973267
664,False,True,-239,51,0.9803921568627451,0.9019607843137255,9.055642127990723
665,False,True,-286,88,0.9772727272727273,0.9204545454545454,15.723273992538452
666,False,True,-220,34,0.9411764705882353,0.9705882352941176,5.75822114944458
667,False,True,-242,66,0.9848484848484849,0.9393939393939394,11.700809955596924
668,False,True,-228,32,0.96875,0.9375,5.466019868850708
669,False,True,-221,46,0.9565217391304348,0.9782608695652174,8.565055847167969
670,True,False,162,79,1.0,0.9113924050632911,14.04096007347107
671,False,True,-244,60,0.9666666666666667,0.9333333333333333,10.754245042800903
672,False,True,-282,85,0.9764705882352941,0.9647058823529412,15.379418134689331
673,False,True,-228,42,0.9761904761904762,0.9761904761904762,7.541416883468628
674,True,False,71,168,0.9821428571428571,0.9047619047619048,31.337864875793457
675,False,True,-222,35,0.9714285714285714,0.8857142857142857,6.18733811378479
676,False,True,-286,88,0.9772727272727273,0.9204545454545454,15.921257972717285
677,False,True,-248,39,1.0,0.9230769230769231,7.025001049041748
678,True,False,77,158,0.9810126582278481,0.9556962025316456,29.085139989852905
679,False,True,-231,35,1.0,0.9142857142857143,6.103461980819702
680,False,True,-231,53,0.9811320754716981,0.9811320754716981,9.076488971710205
681,False,True,-232,60,0.9666666666666667,0.9166666666666666,11.906824111938477
682,False,True,-210,27,0.962962962962963,0.8888888888888888,4.610904932022095
683,False,True,-260,70,0.9857142857142858,0.8857142857142857,12.714449882507324
684,True,False,118,122,1.0,0.9180327868852459,21.732932806015015
685,True,False,126,112,0.9910714285714286,0.9464285714285714,19.504920959472656
686,False,True,-228,61,1.0,0.9672131147540983,10.84020185470581
687,False,True,-222,31,0.967741935483871,0.8709677419354839,5.454584836959839
688,False,True,-239,62,0.9838709677419355,0.967741935483871,10.848420858383179
689,False,True,-231,37,0.9459459459459459,0.8918918918918919,6.606656074523926
690,False,True,-215,30,1.0,0.9666666666666667,5.080756187438965
691,True,False,161,74,1.0,1.0,13.64061188697815
692,False,True,-339,154,0.9805194805194806,0.935064935064935,27.879208087921143
693,False,True,-215,25,0.96,0.92,4.29154896736145
694,True,False,143,96,1.0,0.9583333333333334,17.031572103500366
695,False,True,-250,54,1.0,0.9074074074074074,9.950850009918213
696,False,True,-205,18,1.0,0.9444444444444444,3.585926055908203
697,False,True,-224,57,0.9824561403508771,0.9649122807017544,11.885963916778564
698,False,True,-259,86,0.9534883720930233,0.9069767441860466,17.985230922698975
699,False,True,-235,44,0.9772727272727273,0.8636363636363636,9.873482942581177
700,False,True,-229,56,0.9821428571428571,0.875,12.117192029953003
701,False,True,-411,241,0.983402489626556,0.941908713692946,43.74457097053528
702,False,True,-216,29,1.0,0.9310344827586207,5.596585988998413
703,False,True,-211,22,1.0,0.9090909090909091,9.592619895935059
704,True,False,163,70,1.0,0.9857142857142858,12.08987307548523
705,False,True,-234,41,0.9024390243902439,0.8780487804878049,7.094150066375732
706,False,True,-219,41,0.926829268292683,0.8536585365853658,7.195837020874023
707,False,True,-234,66,0.9696969696969697,0.9545454545454546,11.56787109375
708,False,True,-215,28,0.9642857142857143,0.8928571428571429,4.87371301651001
709,False,True,-237,63,0.9365079365079365,0.873015873015873,11.676229000091553
710,False,True,-314,131,0.9923664122137404,0.9618320610687023,22.920664072036743
711,False,True,-253,84,0.9880952380952381,0.8928571428571429,15.055830955505371
712,False,True,-227,37,0.972972972972973,0.7837837837837838,7.566771030426025
713,False,True,-213,31,0.967741935483871,0.967741935483871,6.100636959075928
714,False,True,-213,28,0.9642857142857143,0.8928571428571429,5.575122117996216
715,False,True,-262,93,1.0,0.9247311827956989,19.721052885055542
716,True,False,174,59,1.0,0.9661016949152542,12.965358972549438
717,False,True,-216,25,0.96,0.92,4.8468780517578125
718,False,True,-310,133,0.9924812030075187,0.9473684210526316,24.894317150115967
719,False,True,-243,52,0.9615384615384616,0.9230769230769231,11.043297052383423
720,False,True,-231,54,0.9074074074074074,0.9444444444444444,11.001276016235352
721,False,True,-220,44,1.0,0.9545454545454546,8.632666826248169
722,False,True,-231,39,0.9743589743589743,0.9230769230769231,8.253691911697388
723,False,True,-238,41,0.975609756097561,0.8292682926829268,9.302215099334717
724,False,True,-226,62,0.9516129032258065,0.935483870967742,13.309688806533813
725,False,True,-261,63,0.9523809523809523,0.9206349206349207,13.047421932220459
726,False,True,-256,68,0.9705882352941176,0.8970588235294118,11.727680921554565
727,False,True,-219,30,0.9666666666666667,0.9666666666666667,5.086318016052246
728,False,True,-220,39,0.9487179487179487,0.9743589743589743,6.611605882644653
729,False,True,-242,61,0.9344262295081968,0.8688524590163934,11.292852878570557
730,True,False,137,108,0.9814814814814815,0.8888888888888888,19.60143804550171
731,True,False,71,157,1.0,0.9554140127388535,28.915425062179565
732,False,True,-214,33,0.9696969696969697,0.9696969696969697,6.161401987075806
733,True,False,155,84,1.0,0.9761904761904762,15.047994136810303
734,False,True,-227,42,1.0,0.9523809523809523,6.996633052825928
735,True,False,158,78,1.0,0.9743589743589743,14.031916856765747
736,True,False,124,117,0.9658119658119658,0.9487179487179487,21.071265935897827
737,True,False,149,95,0.9894736842105263,0.9473684210526316,16.966215133666992
738,True,False,168,69,1.0,0.9710144927536232,12.456544160842896
739,True,False,169,72,1.0,0.9861111111111112,13.394476890563965
740,False,True,-228,41,1.0,0.9024390243902439,6.986490964889526
741,False,True,-297,105,0.9523809523809523,0.780952380952381,18.86193299293518
742,True,False,175,69,0.9855072463768116,0.9565217391304348,12.63609004020691
743,True,False,101,137,0.9927007299270073,0.9197080291970803,23.497838973999023
744,False,True,-229,58,0.9655172413793104,0.9310344827586207,9.89036512374878
745,True,False,144,89,0.9775280898876404,0.9550561797752809,16.190545082092285
746,False,True,-218,31,0.935483870967742,0.967741935483871,5.11949896812439
747,False,True,-211,26,0.9615384615384616,0.9230769230769231,4.720195055007935
748,False,True,-273,89,0.9887640449438202,0.9213483146067416,15.392974138259888
749,False,True,-211,27,0.962962962962963,0.8148148148148149,4.601124048233032
750,True,False,112,124,0.9516129032258065,0.9112903225806451,22.45846700668335
751,False,True,-227,34,0.9705882352941176,0.8235294117647058,5.7565600872039795
752,False,True,-214,33,1.0,0.9696969696969697,5.930716037750244
753,False,True,-237,53,0.9811320754716981,0.9245283018867925,9.066296815872192
754,False,True,-271,96,0.9791666666666666,0.9166666666666666,17.076776027679443
755,False,True,-242,54,1.0,0.9814814814814815,9.805069208145142
756,False,True,-223,47,0.9574468085106383,1.0,8.049427032470703
757,False,True,-262,72,1.0,0.9444444444444444,12.468366146087646
758,True,False,169,69,1.0,1.0,12.269148826599121
759,False,True,-280,108,0.9907407407407407,0.962962962962963,19.364794969558716
760,False,True,-228,60,0.9666666666666667,0.9666666666666667,10.314300060272217
761,False,True,-248,83,0.963855421686747,0.9397590361445783,15.199528932571411
762,False,True,-277,97,1.0,0.979381443298969,16.905128955841064
763,True,False,103,129,0.9922480620155039,0.9147286821705426,22.796124935150146
764,True,False,152,86,0.9883720930232558,0.9418604651162791,15.138980865478516
765,True,False,173,64,0.984375,0.9375,12.407258987426758
766,False,True,-208,20,0.95,0.95,3.441300868988037
767,False,True,-249,69,0.9710144927536232,0.9855072463768116,11.99389386177063
768,False,True,-261,89,1.0,0.9325842696629214,15.387213945388794
769,False,True,-252,75,0.96,0.9333333333333333,13.177747011184692
770,False,True,-211,24,0.9583333333333334,0.875,4.044172048568726
771,False,True,-349,168,0.9821428571428571,0.9940476190476191,30.171422004699707
772,False,True,-233,51,1.0,0.9215686274509804,8.938331127166748
773,False,True,-230,50,0.94,0.9,8.778867959976196
774,False,True,-227,43,0.9767441860465116,0.9302325581395349,7.909106016159058
775,False,True,-221,25,1.0,0.92,4.2173850536346436
776,True,False,89,155,0.9935483870967742,0.9612903225806452,27.618583917617798
777,False,True,-222,45,1.0,0.9777777777777777,7.819509029388428
778,True,False,50,190,1.0,0.9526315789473684,33.88907504081726
779,True,False,164,74,1.0,0.972972972972973,13.871910095214844
780,False,True,-273,92,0.9782608695652174,0.9347826086956522,16.09653401374817
781,True,False,94,153,0.9934640522875817,0.934640522875817,28.097209930419922
782,False,True,-246,71,0.9859154929577465,0.9154929577464789,12.721916913986206
783,True,False,150,85,1.0,0.9764705882352941,15.033416032791138
784,False,True,-225,43,1.0,1.0,7.074339866638184
785,True,False,152,85,0.9882352941176471,0.9647058823529412,15.834265947341919
786,False,True,-222,41,0.975609756097561,0.9024390243902439,7.364840984344482
787,False,True,-215,27,1.0,1.0,4.735200881958008
788,False,True,-216,22,0.9545454545454546,0.8636363636363636,3.673839807510376
789,False,True,-215,29,0.9655172413793104,0.8275862068965517,5.018056869506836
790,False,True,-245,58,0.9655172413793104,0.9310344827586207,10.387330055236816
791,False,True,-260,86,0.9883720930232558,0.9418604651162791,14.803558826446533
792,True,False,162,78,1.0,0.9358974358974359,14.090380907058716
793,True,False,113,126,0.9761904761904762,0.9523809523809523,22.84006690979004
794,False,True,-236,73,0.9863013698630136,0.9315068493150684,12.484496831893921
795,True,False,105,132,1.0,0.9848484848484849,23.094325065612793
796,False,True,-229,34,1.0,0.9117647058823529,5.953719139099121
797,False,True,-222,32,1.0,0.90625,5.310425043106079
798,False,True,-289,106,0.9811320754716981,0.9245283018867925,18.009849071502686
799,False,True,-217,36,0.9722222222222222,0.9444444444444444,6.214995861053467
800,False,True,-230,37,0.9459459459459459,0.8918918918918919,7.238754987716675
801,True,False,169,69,1.0,1.0,11.746145009994507
802,True,False,161,74,1.0,0.9459459459459459,13.168566942214966
